Batch,20231030 clumped Oman 3 CH,Collected on,2023/10/30 19:46:37,Analysis Instrument,PS019,Acquisition Software,Stable 1.71.5,Reanalyzed  on,2023/10/30 20:45:54,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5


Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Num,CO,Cycle,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Water,Water,Ave, StdDev, Min, Max, Started, Stopped, Num,Ref Major,Std,Rejected,Num,Sam Major,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,
Dir  ,Name  ,File  ,Name  , , ,Started  ,Collected  ,Weight  ,Location  ,Sam Beam  ,Yield  ,Status  ,Pressure  , ,Chops  , , ,Operations  ,Ref Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Factor ,End  ,% , , ,Pressure  ,Mass  ,CO Cycles   ,Delay Time  ,Length  ,Length   ,Offset  ,Beams (0) ,Beams (1) ,Beams (2) ,Beams (3) ,Beams (4) ,Beams (5) ,Depletion  ,Depletion  ,Temperature  ,Trap Temperature Hot ,Trap Temperature Cold ,Temp, , ,,,,,Signal(44),Dev,,,Signal(44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Delta(45/44),Err,,,Delta(46/44),Err,,,Delta(47/44),Err,,,Delta(48/44),Err,,,Delta(49/44),Err,,,wrt PDB,Err,,,wrt PDB,Err,,,47,Err,,,48,Err,,,49,Err,,,

C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20760 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/30 19:46:37,440,1,2.5011e-07,5.684244E-10,CF,21.545,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0246e-08,1.5000e-07,9.4180e-08,9.4368e-08,9.4301e-08,9.4118e-08,0.96,2023/10/30 19:45:51,0.19,4775,8446,1.0000e-03,46.024,20,8,20,20,0.000,2.2264e-15,3.6485e-15,6.2102e-16,7.3863e-14,4.3931e-13,1.7888e-11,24.00,26.00,64.15,-1.95e02,3.00e01,64.15,0.00,64.15,64.15,2023/10/30 18:49:50,2023/10/30 19:46:17,113,5.22612e-08,0.000,0,63,5.28888e-08,2.08607e-09,0,60,1.19176e-02,6.26531e-08,0,60,4.2122e-03,5.9504e-08,0,60,4.9067e-05,7.9583e-10,0,60,4.5010e-06,2.3231e-10,0,60,7.1718e-08,1.6357e-10,0,60,1.1863e-02,6.0273e-08,0,63,4.1658e-03,6.8305e-08,0,63,4.8330e-05,7.9303e-10,0,63,4.4034e-06,2.1968e-10,0,63,6.9761e-08,1.8629e-10,0,63,4.6207,0.0011,0,60,11.1501,0.0028,0,60,15.2329,0.0103,0,60,22.1570,0.0359,0,60,27.6769,1.5872,0,60,1.6423,0.0011,0,60,5.1861,0.0028,0,60,-0.5454,0.0104,0,60,-0.2616,0.0354,0,60,0.5861,1.5445,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20761 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/30 21:49:17,455,2,2.5015e-07,5.497884E-10,CF,22.339,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9684e-08,1.5000e-07,9.7168e-08,9.7512e-08,9.7417e-08,9.7239e-08,0.96,2023/10/30 21:48:32,0.18,4620,8444,1.0000e-03,46.021,20,8,20,20,0.000,2.2495e-15,3.6793e-15,6.0189e-16,7.5921e-14,4.4543e-13,1.8384e-11,25.00,27.00,64.15,-1.95e02,-1.66e02,64.15,0.00,64.15,64.15,2023/10/30 20:53:00,2023/10/30 21:48:57,112,5.35783e-08,0.000,0,63,5.41811e-08,2.16684e-09,0,60,1.17767e-02,7.11655e-08,0,60,4.1431e-03,6.7275e-08,0,60,4.7690e-05,1.0178e-09,0,60,4.3566e-06,2.0958e-10,0,60,6.8959e-08,1.4889e-10,0,60,1.1863e-02,8.1768e-08,0,63,4.1656e-03,7.7357e-08,0,63,4.8334e-05,1.1133e-09,0,63,4.4044e-06,2.2708e-10,0,63,6.9412e-08,1.4544e-10,0,63,-7.2662,0.0027,0,60,-5.4051,0.0047,0,60,-13.3040,0.0120,0,60,-10.8757,0.0358,0,60,-6.6670,1.7586,0,60,-10.4353,0.0028,0,60,-11.2631,0.0047,0,60,-0.5434,0.0100,0,60,-0.0957,0.0394,0,60,11.7963,1.7927,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20762 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/30 23:10:24,477,3,2.5017e-07,5.244603E-10,CF,22.308,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9574e-08,1.5000e-07,9.7997e-08,9.8264e-08,9.8178e-08,9.7951e-08,0.96,2023/10/30 23:09:38,0.23,4535,8446,1.0000e-03,46.019,20,8,20,20,0.000,2.2484e-15,3.7229e-15,7.0757e-16,7.9678e-14,4.5465e-13,1.9165e-11,24.00,26.00,64.15,-1.95e02,2.97e01,64.15,0.00,64.15,64.15,2023/10/30 22:13:24,2023/10/30 22:52:36,79,5.38054e-08,0.000,0,63,5.43354e-08,2.18348e-09,0,60,1.19154e-02,3.44664e-07,0,60,4.2150e-03,2.4227e-07,0,60,4.9118e-05,3.2840e-09,0,60,4.5101e-06,2.4446e-10,0,60,7.1657e-08,2.0465e-10,0,60,1.1863e-02,2.5146e-07,0,63,4.1661e-03,1.6922e-07,0,63,4.8347e-05,2.3701e-09,0,63,4.4073e-06,2.0079e-10,0,63,6.9558e-08,1.7118e-10,0,63,4.3961,0.0243,0,60,11.7442,0.0462,0,60,15.9643,0.0531,0,60,23.3138,0.0501,0,60,29.7311,1.9094,0,60,1.3828,0.0243,0,60,5.7778,0.0459,0,60,-0.1731,0.0211,0,60,-0.3048,0.1224,0,60,1.6761,1.9378,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20763 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 01:14:08,444,4,2.5017e-07,5.634422E-10,CF,20.996,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8191e-08,1.5000e-07,9.2562e-08,9.2833e-08,9.2742e-08,9.2585e-08,0.96,2023/10/31 01:13:23,0.17,4629,8446,1.0000e-03,46.021,20,8,20,20,0.000,2.3223e-15,3.6530e-15,6.1047e-16,7.5699e-14,4.4485e-13,1.8295e-11,24.00,26.00,64.15,-1.95e02,-1.68e02,64.15,0.00,64.15,64.15,2023/10/31 00:16:53,2023/10/31 01:13:49,114,5.14904e-08,0.000,0,63,5.19696e-08,2.05215e-09,0,60,1.18040e-02,7.18705e-08,0,60,4.1835e-03,6.3045e-08,0,60,4.8285e-05,1.0111e-09,0,60,4.4425e-06,2.1763e-10,0,60,6.9057e-08,1.1605e-10,0,60,1.1863e-02,7.4316e-08,0,63,4.1657e-03,6.4729e-08,0,63,4.8336e-05,9.0912e-10,0,63,4.4053e-06,2.4741e-10,0,63,6.8058e-08,1.0352e-10,0,63,-4.9533,0.0010,0,60,4.2602,0.0020,0,60,-1.0526,0.0119,0,60,8.4500,0.0406,0,60,14.4432,1.4850,0,60,-8.3090,0.0010,0,60,-1.6495,0.0020,0,60,-0.1198,0.0115,0,60,-0.0879,0.0395,0,60,11.3204,1.4809,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20764 IAEA-C1.txt,IAEA-C1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 02:34:59,494,5,2.5018e-07,5.064367E-10,CF,27.374,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7844e-08,1.5000e-07,1.2230e-07,1.2237e-07,1.2223e-07,1.2195e-07,0.96,2023/10/31 02:34:14,0.23,3835,8446,1.0000e-03,46.021,20,8,20,20,0.000,2.3031e-15,3.7399e-15,7.2974e-16,8.1686e-14,4.5857e-13,1.9566e-11,26.00,28.00,64.15,-1.95e02,2.97e01,64.15,0.00,64.15,64.15,2023/10/31 01:38:10,2023/10/31 02:17:26,79,6.40595e-08,0.000,0,63,6.49653e-08,2.78873e-09,0,60,1.19226e-02,7.56048e-08,0,60,4.2111e-03,5.1974e-07,0,60,4.9086e-05,9.0974e-10,0,60,4.5020e-06,2.1155e-10,0,60,6.9955e-08,1.1442e-10,0,60,1.1863e-02,6.9351e-08,0,63,4.1649e-03,4.6713e-07,0,63,4.8329e-05,9.4920e-10,0,63,4.4049e-06,2.3423e-10,0,63,6.8403e-08,1.1666e-10,0,63,5.0199,0.0009,0,60,11.0188,0.0621,0,60,15.6650,0.0090,0,60,22.0306,0.0359,0,60,22.6722,0.9725,0,60,2.0717,0.0026,0,60,5.0546,0.0618,0,60,-0.4014,0.0617,0,60,-0.1250,0.1292,0,60,-4.4515,0.9639,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20765 MDS 211.5.txt,MDS 211.5,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 04:37:34,439,6,2.5021e-07,5.699521E-10,CF,20.874,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6395e-08,1.5000e-07,8.8245e-08,8.8450e-08,8.8388e-08,8.8218e-08,0.96,2023/10/31 04:36:48,0.19,4622,8446,1.0000e-03,46.019,20,8,20,20,0.000,2.2638e-15,3.6487e-15,5.6237e-16,7.5173e-14,4.4310e-13,1.8191e-11,24.00,26.00,64.15,-1.95e02,-1.67e02,64.15,0.00,64.15,64.15,2023/10/31 03:41:15,2023/10/31 04:37:14,111,4.95113e-08,0.000,0,63,5.00038e-08,1.94176e-09,0,60,1.18084e-02,7.06847e-08,0,60,4.1876e-03,5.8605e-08,0,60,4.8346e-05,9.0127e-10,0,60,4.4520e-06,1.9703e-10,0,60,7.0116e-08,1.3740e-10,0,60,1.1863e-02,7.0820e-08,0,63,4.1658e-03,6.3304e-08,0,63,4.8340e-05,9.5514e-10,0,63,4.4064e-06,1.9411e-10,0,63,6.9576e-08,1.3311e-10,0,63,-4.5711,0.0011,0,60,5.2424,0.0023,0,60,0.1196,0.0084,0,60,10.3376,0.0403,0,60,7.4917,1.3752,0,60,-7.9362,0.0011,0,60,-0.6729,0.0023,0,60,-0.3049,0.0080,0,60,-0.1729,0.0395,0,60,2.0514,1.3687,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20766 MDS 5.0.txt,MDS 5.0,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 05:58:42,444,7,2.5026e-07,5.636493E-10,CF,20.843,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6075e-08,1.5000e-07,9.0344e-08,9.0451e-08,9.0359e-08,9.0174e-08,0.96,2023/10/31 05:57:56,0.21,4493,8446,1.0000e-03,46.019,20,8,20,20,0.000,2.2781e-15,3.7352e-15,6.6447e-16,7.8220e-14,4.5058e-13,1.8868e-11,24.00,26.00,64.15,-1.95e02,-1.67e02,64.15,0.00,64.15,64.15,2023/10/31 05:01:40,2023/10/31 05:40:54,79,5.03475e-08,0.000,0,63,5.08146e-08,1.99424e-09,0,60,1.17839e-02,6.32584e-08,0,60,4.1848e-03,6.3443e-08,0,60,4.8205e-05,9.4104e-10,0,60,4.4445e-06,2.2523e-10,0,60,7.0157e-08,1.1655e-10,0,60,1.1863e-02,6.5436e-08,0,63,4.1657e-03,6.6209e-08,0,63,4.8337e-05,9.4934e-10,0,63,4.4047e-06,2.1903e-10,0,63,6.9267e-08,1.2545e-10,0,63,-6.6337,0.0008,0,60,4.5651,0.0016,0,60,-2.7242,0.0081,0,60,9.0219,0.0392,0,60,12.6209,1.3819,0,60,-10.1080,0.0008,0,60,-1.3424,0.0016,0,60,-0.3512,0.0080,0,60,-0.1281,0.0387,0,60,10.7163,1.3787,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20767 MDS 220.5.txt,MDS 220.5,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 07:19:42,482,8,2.5029e-07,5.192812E-10,CF,21.362,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5439e-08,1.5000e-07,9.2027e-08,9.2059e-08,9.1970e-08,9.1783e-08,0.96,2023/10/31 07:18:57,0.20,4373,8444,1.0000e-03,46.019,20,8,20,20,0.000,2.2804e-15,3.7285e-15,6.9130e-16,7.8793e-14,4.5093e-13,1.8960e-11,24.00,26.00,64.15,-1.95e02,3.00e01,64.15,0.00,64.15,64.15,2023/10/31 06:22:49,2023/10/31 07:02:01,79,5.11150e-08,0.000,0,63,5.17225e-08,2.03278e-09,0,60,1.18291e-02,6.42719e-08,0,60,4.1903e-03,6.3096e-08,0,60,4.8458e-05,1.0351e-09,0,60,4.4565e-06,2.5714e-10,0,60,7.0296e-08,1.1963e-10,0,60,1.1863e-02,6.2375e-08,0,63,4.1658e-03,6.7974e-08,0,63,4.8338e-05,8.9166e-10,0,63,4.4051e-06,2.2007e-10,0,63,6.9278e-08,1.3212e-10,0,63,-2.8232,0.0009,0,60,5.8805,0.0021,0,60,2.4970,0.0117,0,60,11.6607,0.0445,0,60,14.3782,1.2823,0,60,-6.0980,0.0010,0,60,-0.0417,0.0021,0,60,-0.3632,0.0116,0,60,-0.1333,0.0434,0,60,5.7638,1.2714,0,60,
